timestamp,latitude,longitude,mq135,mq2,mq7,temperature,humidity
2026-06-04T13:00:00,12.965587,77.623432,189.94,227.62,189.61,26.12,64.41
2026-06-04T13:00:45,12.965482,77.622133,195.13,178.72,172.12,24.35,61.94
2026-06-04T13:01:30,12.965250,77.620858,161.84,154.24,201.88,26.05,58.10
2026-06-04T13:02:15,12.964895,77.619623,185.06,183.70,208.09,24.64,62.10
2026-06-04T13:03:00,12.964421,77.618449,197.90,186.06,169.31,25.49,59.41
2026-06-04T13:03:45,12.963835,77.617350,143.73,182.11,174.02,24.99,60.67
2026-06-04T13:04:30,12.963145,77.616343,208.43,159.36,182.22,26.93,60.17
2026-06-04T13:05:15,12.962360,77.615443,150.34,226.34,153.18,27.29,57.47
2026-06-04T13:06:00,12.961493,77.614662,145.45,220.84,148.98,26.69,57.64
2026-06-04T13:06:45,12.960554,77.614011,196.23,204.44,160.91,26.85,59.16
2026-06-04T13:07:30,12.959558,77.613501,161.86,241.21,164.31,27.79,57.76
2026-06-04T13:08:15,12.958518,77.613138,184.00,196.88,138.90,27.80,55.71
2026-06-04T13:09:00,12.957449,77.612928,171.97,226.72,175.03,26.91,56.24
2026-06-04T13:09:45,12.956367,77.612874,190.69,184.84,159.02,28.04,53.21
2026-06-04T13:10:30,12.955286,77.612977,211.00,244.30,199.58,26.38,52.22
2026-06-04T13:11:15,12.954221,77.613235,171.69,165.03,220.16,28.34,53.03
2026-06-04T13:12:00,12.953189,77.613645,275.08,291.74,240.70,26.86,50.81
2026-06-04T13:12:45,12.952203,77.614202,269.80,241.06,184.73,27.48,52.50
2026-06-04T13:13:30,12.951277,77.614896,177.89,205.58,207.15,28.68,53.63
2026-06-04T13:14:15,12.950424,77.615720,164.41,177.13,165.87,27.66,51.38
2026-06-04T13:15:00,12.949657,77.616660,192.76,198.45,164.33,27.82,51.37
2026-06-04T13:15:45,12.948986,77.617704,237.38,265.00,188.73,27.24,50.50
2026-06-04T13:16:30,12.948421,77.618837,212.43,223.25,217.18,28.07,47.86
2026-06-04T13:17:15,12.947970,77.620044,231.76,258.29,179.97,29.35,48.27
2026-06-04T13:18:00,12.947638,77.621306,188.76,268.37,219.30,28.72,50.57
2026-06-04T13:18:45,12.947430,77.622606,205.44,272.53,168.27,28.17,47.54
2026-06-04T13:19:30,12.947350,77.623925,229.87,322.83,210.21,28.88,48.40
2026-06-04T13:20:15,12.947399,77.625246,231.07,305.38,198.28,28.67,50.01
2026-06-04T13:21:00,12.947574,77.626549,213.19,378.58,211.50,28.96,51.06
2026-06-04T13:21:45,12.947875,77.627816,210.03,353.87,204.61,28.84,50.27
2026-06-04T13:22:30,12.948296,77.629029,253.97,422.55,248.06,29.03,52.84
2026-06-04T13:23:15,12.948831,77.630170,261.88,411.13,240.87,29.03,50.47
2026-06-04T13:24:00,12.949473,77.631224,265.62,431.17,255.69,30.05,47.60
2026-06-04T13:24:45,12.950212,77.632176,294.32,515.91,287.77,29.43,49.00
2026-06-04T13:25:30,12.951038,77.633012,282.81,524.57,252.99,29.17,49.33
2026-06-04T13:26:15,12.951938,77.633721,234.81,547.79,244.17,27.90,52.19
2026-06-04T13:27:00,12.952900,77.634292,281.84,584.13,272.72,29.79,47.40
2026-06-04T13:27:45,12.953910,77.634717,219.27,578.10,257.00,27.91,51.86
2026-06-04T13:28:30,12.954954,77.634992,219.65,549.87,275.38,29.41,46.54
2026-06-04T13:29:15,12.956015,77.635111,254.30,615.24,333.22,28.89,50.20
2026-06-04T13:30:00,12.957080,77.635073,250.62,543.79,307.90,29.29,47.36
2026-06-04T13:30:45,12.958132,77.634879,257.99,647.43,306.67,29.69,52.39
2026-06-04T13:31:30,12.959157,77.634532,305.06,559.71,320.36,29.73,48.02
2026-06-04T13:32:15,12.960140,77.634036,271.55,599.37,270.55,28.67,50.64
2026-06-04T13:33:00,12.961067,77.633400,270.11,575.15,292.84,29.46,48.65
2026-06-04T13:33:45,12.961924,77.632632,314.60,505.79,289.13,28.16,51.27
2026-06-04T13:34:30,12.962699,77.631744,281.09,500.88,274.65,28.16,49.58
2026-06-04T13:35:15,12.963381,77.630747,270.84,533.37,247.49,28.21,50.15
2026-06-04T13:36:00,12.963960,77.629657,256.03,452.06,238.03,28.07,48.94
2026-06-04T13:36:45,12.964427,77.628490,230.23,445.99,286.48,29.24,52.97
2026-06-04T13:37:30,12.964777,77.627261,286.93,389.40,231.79,29.30,51.23
2026-06-04T13:38:15,12.965003,77.625989,236.23,397.76,277.58,28.71,53.83
2026-06-04T13:39:00,12.965102,77.624691,244.17,352.43,251.82,28.04,52.26
2026-06-04T13:39:45,12.965074,77.623387,189.81,350.16,253.10,27.14,52.68
2026-06-04T13:40:30,12.964917,77.622095,210.04,313.89,232.34,27.71,55.59
2026-06-04T13:41:15,12.964635,77.620835,154.58,244.00,189.54,27.74,54.41
2026-06-04T13:42:00,12.964230,77.619622,160.20,188.55,159.94,26.44,53.07
2026-06-04T13:42:45,12.963710,77.618477,159.77,278.09,227.80,27.26,52.54
2026-06-04T13:43:30,12.963080,77.617413,190.35,238.02,209.47,26.87,57.21
2026-06-04T13:44:15,12.962350,77.616448,194.08,194.28,233.64,27.92,52.35
2026-06-04T13:45:00,12.961530,77.615595,214.77,189.90,145.97,28.02,57.73
2026-06-04T13:45:45,12.960632,77.614866,200.52,244.63,194.45,26.42,53.97
2026-06-04T13:46:30,12.959669,77.614272,149.71,227.21,189.16,25.43,57.47
2026-06-04T13:47:15,12.958653,77.613821,231.66,190.24,165.93,26.61,56.47
2026-06-04T13:48:00,12.957600,77.613520,177.45,166.96,189.09,26.31,59.12
2026-06-04T13:48:45,12.956523,77.613373,212.10,158.31,197.12,26.23,58.39
2026-06-04T13:49:30,12.955440,77.613383,174.37,241.05,224.66,25.93,57.76
2026-06-04T13:50:15,12.954364,77.613549,193.67,217.82,158.76,26.13,59.28
2026-06-04T13:51:00,12.953310,77.613870,193.72,178.75,177.77,26.00,58.77
2026-06-04T13:51:45,12.952295,77.614340,187.38,165.24,155.83,26.21,57.45
2026-06-04T13:52:30,12.951332,77.614954,182.04,184.09,178.19,24.91,58.75
2026-06-04T13:53:15,12.950434,77.615703,187.10,181.34,180.10,25.79,57.86
